id,ogc_fid,uid_filaire,x,y,boucle,emplacement,orientation,type,fiabilite,orien_etiq,commentaire,tmja_2022_mois1,tmja_2022_mois2,tmja_2022_mois3,tmja_2022_mois4,tmja_2022_mois5,tmja_2022_mois6,tmja_2022_mois7,tmja_2022_mois8,tmja_2022_mois9,tmja_2022_mois10,tmja_2022_mois11,tmja_2022_mois12,tmja_2022_moistmja_2022,fid,geo_point_2d
1282,134,0f7250d1-e8d5-4465-8598-ea4a75509397,1913632,4225118,1282,"Quai de France",308,"simple droit",Inconnue,317,"A valider",5356.354838709678,6145.6785714285725,5811.274193548387,5034.391666666667,5240.31451612903,7908.898148148147,4518.838709677419,5076.564516129034,5522.499999999998,5151.467741935485,5669.35,5448.298387096775,5573.6609407891,42,"45.19377500787194, 5.719360176010696"
1531,39,ce98063b-22f3-4013-97c5-1d480884f5c2,1914497,4221425,1531,"Avenue Marie Reynoard",176,"simple droit","Inutilisable pour les comptages",270,"Différence avec ponctuel (+140%)",1.129032258064516,0,3.8709677419354835,0.6666666666666666,5.483870967741935,512.0370370370371,2.7419354838709675,5.967741935483871,0.6666666666666666,0,20.833333333333336,3.387096774193548,46.3986957387495,43,"45.16029218862078, 5.728780190178792"
23,16,b8311c24-6140-4c73-8232-c214189d525d,1912734,4223571,23,"Boulevard Joseph Vallier",268,"double droit etroit","Inutilisable pour les comptages",,"Observation terrain PC feux",11425.862903225807,11409.92857142857,11850.540322580648,12545.516666666668,12675.483870967742,15804.296296296296,12110.5,10855.564516129029,12899.116666666669,12590.419354838712,12828.491666666663,12433.282258064517,12452.416924460944,44,"45.18013307686929, 5.707277016565991"
461,33,566db243-25be-409c-9fa5-7ebb19dd1500,1913523,4223999,461,"Cours Jean Jaures",192,"simple droit","Inutilisable pour les comptages",78,"Différence avec ponctuel (-44%) / Observation terrain PC feux",21441.838709677413,21441.42857142857,21494.967741935474,21534.73333333333,21510.225806451603,21532.592592592595,21566.45161290322,21493.41935483871,21472.966666666667,21519.032258064508,21516.43333333333,21386.645161290315,21492.56126187631,45,"45.18374340557645, 5.71749966905667"
1562,35,a17f640f-4234-4a49-a0be-ccceac70b4d7,1914103,4221320,1562,"Rue Esmond Esmonin",98,"tourne a gauche double","Inutilisable pour les comptages",353,"Différence avec ponctuel (-50%)",1483.6451612903222,1597.2589285714284,1696.7741935483868,1618.3666666666668,1784.8870967741939,1938.4166666666665,1432.6290322580649,1356.3629032258066,1645.8833333333332,1545.6048387096773,1598.2083333333337,1488.6935483870966,1598.894225230415,46,"45.15947147075948, 5.723730968435367"
1561,36,a17f640f-4234-4a49-a0be-ccceac70b4d7,1914110,4221312,1561,"Rue Esmond Esmonin",102,"double droit large","Inutilisable pour les comptages",356,"Différence avec ponctuel (-50%)",4681.145161290323,4626.357142857143,4519.395161290323,4385.45,4326.669354838709,6082.777777777777,4184.451612903225,3930.9032258064517,4870.124999999999,4819.83064516129,5352.808333333334,5268.7338709677415,4754.05394051886,47,"45.1593984475829, 5.723811481588515"
22,15,35418cc9-39a1-4fcf-ae75-8af1cc7a8162,1912539,4223561,22,Catane,269,"double droit large",Inconnue,,"A valider",16769.314516129027,16632.6875,17827.959677419352,19853.674999999996,19759.54032258064,25355.555555555555,19051.564516129034,17333.774193548386,20192.591666666664,19828.975806451617,19678.558333333327,18933.887096774193,19268.173682048982,48,"45.180100161497684, 5.704794989798029"
2032,20,4ec9bec9-1548-4069-89c2-90e3f24179fb,1912962,4223627,2032,"Rue Leon Drivier",179,"simple droit",Inconnue,92,"A valider",2452.4435483870966,2606.633928571429,2576.427419354839,2686.0916666666667,2365.7258064516122,2328.25,2186.782258064516,2054.4596774193546,2486.5333333333338,2330.2338709677424,2436.5583333333334,2336.185483870968,2403.8604438684074,49,"45.18056063774978, 5.7102032991856255"
1564,37,8ba65f3d-418a-42ff-bc9e-27922cb29e39,1914146,4221322,1564,"Rue Esmond Esmonin",275,"tourne a gauche simple",Inconnue,351,"A valider",1489.7903225806454,1538.991071428571,1534.75,1596.4916666666663,1566.6129032258063,1624.1203703703704,1434.6854838709678,1396.4516129032256,1511.7666666666667,1441.4435483870966,1485.0166666666667,1523.217741935484,1511.9448378918476,50,"45.15947615706372, 5.724270892512328"
1563,38,8ba65f3d-418a-42ff-bc9e-27922cb29e39,1914146,4221328,1563,"Rue Esmond Esmonin",278,"double droit large",Inconnue,349,"A valider",5263.290322580646,5542.776785714284,5774.967741935482,5460.425,5657.104838709678,7700.351851851851,4886.645161290322,4325.58064516129,5601.108333333333,5412.298387096773,5870.6,5670.370967741936,5597.126669617966,51,"45.15952662091296, 5.724278798750085"
1283,135,d11a9325-6f4e-49c3-8f07-3dd468ea429b,1913528,4225140,1283,"Porte de France ",274,"double droit large",Inconnue,338,"A valider",12821.959677419354,13585.821428571428,13579.491935483868,13363.158333333331,13730.766129032258,18820.435185185186,12279.435483870964,11669.169354838708,13746.666666666666,13018.677419354839,13292.224999999997,12979.620967741936,13573.952298458213,52,"45.1940048136313, 5.7180499544147185"
1742,138,a3652ef2-78c4-44e4-87c4-a3b3f7fce562,1912164,4226259,1742,"Avenue des Martyrs ",134,"double droit large",Inconnue,313,"A valider",8427.22580645161,9040.3125,7637.935483870968,7606.033333333332,7141.8064516129025,9138.574074074073,7054.346774193547,6807.629032258063,7967.908333333333,6921.225806451613,7395.4,6545.6209677419365,7640.33488027678,53,"45.20447200978831, 5.701167846476504"
1022,159,5c40a4f0-bab4-4e54-9652-d972ad0cb88d,1912530,4224870,1022,"Rue du Vercors",303,"simple droit",Inconnue,327,"A valider",3599.9999999999973,3599.9999999999973,3595.161290322578,3600,3599.9999999999973,3600.000000000001,3599.9999999999973,3599.9999999999973,3600,3599.9999999999973,3600,3599.9999999999973,3599.596774193547,54,"45.191868982723754, 5.705240594870008"
1031,160,81916c39-e41d-4336-a5cf-10af026979b3,1912482,4224721,1031,"Rue Felix Esclanglon",-320,"triple droit",Inconnue,44,"A valider",9905.56451612903,10140.714285714284,10543.096774193547,9940.983333333335,9480.741935483873,10469.611111111111,9578.870967741936,9160.185483870966,12800.583333333332,11432.903225806449,11206.524999999998,10890.443548387093,10462.518626258747,55,"45.19054556659731, 5.704566463558037"
192,46,afdb1359-98f8-4358-bc83-8283ac0f8e39,1914723,4222549,192,"Avenue Marcelin Berthelot",356,"tourne a droite double",Inconnue,274,"A valider",1540.016129032258,1535.4821428571427,1640.5887096774193,1486.9083333333335,1539.4516129032256,2334.7592592592587,1176.048387096774,1083.3870967741934,1582.6666666666663,1591.7419354838707,1747.55,3853.4354838709673,1759.3363130795924,56,"45.17034047048416, 5.732142323534214"
194,48,ee578354-0b7d-45cb-9d7e-96bd3d215d05,1914709,4222719,194,"Avenue Marcelin Berthelot",180,"tourne a gauche",Inconnue,276,"A valider",2429.790322580645,2495.026785714286,2645.879032258065,2465.7916666666665,2517.4758064516127,3303.453703703704,2010.7580645161286,1772.862903225806,2563.975,2501.6693548387093,2630.1249999999995,4578.959677419354,2659.6472764479145,57,"45.17187145872997, 5.732030803566314"
822,53,fac1071d-7b7d-4670-94dc-17387aa636c6,1915206,4222864,822,"Rue Paul Claudel",72,"triple droit","Bonne fiabilite. Utilisable pour les comptages",18,"Validation par comparaison avec comptage ponctuel",4418.927419354839,4776.517857142858,5229.92741935484,4904.991666666666,5310.209677419353,6406.898148148148,2955.3306451612902,2672.6854838709683,3772.666666666666,4816.5887096774195,5756.649999999999,4962.24193548387,4665.302969078909,58,"45.1730192941729, 5.738417542706961"
184,61,3e0f436c-82ae-4997-9963-6e6b0f36aaa1,1914696,4223207,184,"Rue Ponsard ",280,"tourne a gauche",Inconnue,336,"A valider",623.9758064516127,633.5803571428571,654.6290322580645,633.1166666666666,635.5080645161293,808.3703703703703,498.2903225806452,380.7096774193549,552.0499999999998,554.6935483870968,611.3833333333333,593.741935483871,598.3374262175001,59,"45.176265337710866, 5.732079215973593"
121,63,99725db1-7566-41a2-bf0f-0907a00f7db4,1914609,4223836,121,"Avenue Albert 1er de Belgique",88,"triple droit",Inconnue,,"A valider",8612.427419354839,8930.866071428572,9063.943548387097,8887.9,8255.806451612903,10566.98148148148,7545.7661290322585,6972.83064516129,8727.008333333333,8599.40322580645,8837.25,8259.879032258064,8605.005194821357,60,"45.1819487574245, 5.731234650618669"
122,64,b6b830e3-7f19-4247-98ae-8e8d09f944bf,1914634,4223856,122,"Avenue General Champon",176,"double droit etroit",Inconnue,273,"A valider",4423.201612903225,4442.428571428572,4517.112903225806,4317.166666666666,4308.927419354838,4353.972222222221,3798.362903225807,3581.580645161291,4010.6,4054.0887096774186,4340.041666666667,4380.927419354839,4210.700894990612,61,"45.18211621384875, 5.731564932061154"
123,65,7ca7e9ef-a549-4408-badc-1c2b8ee65903,1914669,4223844,123,"Avenue Albert 1er de Belgique",266,"simple droit",Inconnue,,"A valider",1249.298387096774,1309.1874999999998,1327.314516129032,1294.4083333333333,5127.75806451613,3037.2222222222217,63.516129032258064,445.3387096774194,1132.9583333333337,1273.7338709677417,1348.808333333333,1209.508064516129,1568.2543720131423,62,"45.18200153955095, 5.732002965406112"
1032,161,5af48f0b-bb11-41c1-ab55-eb74afa36d50,1912476,4224728,1032,"Rue Felix Esclanglon",-138,"simple droit",Inconnue,45,"A valider",517.3548387096774,765.1607142857142,912.2016129032259,968.1749999999998,458.1612903225806,772.759259259259,348.92741935483866,397.0564516129033,490.51666666666665,904.6290322580645,918.6916666666665,833.2822580645164,690.5763508420094,63,"45.190616402351594, 5.704495422165104"
153,68,6cb74529-6bc8-492b-957d-f973b72dd1c0,1914931,4223702,153,"Rue Moyrand ",268,"simple droit","Inutilisable pour les comptages",,"Inapte au comptage",4.564516129032258,0,8.580645161290322,1.9416666666666669,1.0725806451612903,903.9814814814815,6.975806451612904,5.903225806451612,3.041666666666667,5.096774193548387,13.591666666666669,5.362903225806452,80.00941109119873,64,"45.18064553794745, 5.7352713669869795"
152,69,e71c089c-a664-45cc-9856-26eb8fde8962,1914890,4223698,152,"Rue Mallifaud",88,"double droit etroit","Inutilisable pour les comptages",,"Inapte au comptage",9.129032258064516,0,17.193548387096772,3.8833333333333337,2.1451612903225805,1807.9814814814813,13.95967741935484,11.814516129032258,6.091666666666667,10.20967741935484,27.208333333333336,10.733870967741936,160.02919155714852,65,"45.18062283164391, 5.734753793944711"
282,74,a36a5139-3069-4b8d-b4f1-8d0a9d382d47,1915498,4224321,282,"Avenue de Jeanne d'Arc",336,"simple droit","Inutilisable pour les comptages",295,"Observation terrain PC feux",1794.9112903225805,1867.803571428571,1965.4435483870968,1890.05,1868.338709677419,2361.472222222222,1499.5080645161288,1319.6451612903224,1850.3166666666664,1772.3629032258061,1819.875,1776.2016129032256,1815.494062553337,66,"45.18603634291392, 5.742754833734383"
191,47,afdb1359-98f8-4358-bc83-8283ac0f8e39,1914720,4222561,191,"Avenue Marcelin Berthelot",355,"simple droit",Inconnue,278,"A valider",852.5403225806451,874.5803571428571,908.0967741935482,869.0749999999999,855.1129032258066,1022.574074074074,711.532258064516,609.4516129032257,731.1999999999999,677.5887096774193,738.0166666666667,1036.0161290322578,823.8154006300847,67,"45.17044572702412, 5.732099145914331"
193,49,ee578354-0b7d-45cb-9d7e-96bd3d215d05,1914706,4222700,193,"Avenue Marcelin Berthelot",177,"simple droit",Inconnue,271,"A valider",2443.75,2529.142857142858,2624.08064516129,2508.808333333333,2443.282258064516,3269.398148148147,2049.540322580645,1827.975806451613,2482.3,2395.1451612903224,2602.733333333333,4494.693548387097,2639.237534491096,68,"45.17169721019981, 5.731985312949541"
162,57,d8b6517e-99ae-4f86-b13a-a0746688040d,1915111,4223120,162,"Rue Ponsard ",99,"simple droit",Inconnue,350,"A valider",1376.8951612903224,1351.866071428571,1477.5241935483864,1313.3916666666669,1383.7661290322583,3039.462962962962,1058.959677419355,875.2822580645161,1120.183333333333,1048.2983870967741,1133.0333333333333,1045.0161290322578,1351.9732752673947,69,"45.17535614778664, 5.7373159520798005"
163,58,ad5d7b69-0483-4f24-ad44-319954c67b16,1915126,4223187,163,"Rue de la station Ponsard",249,"simple droit",Inconnue,23,"A valider",1531.5000000000002,1290.6874999999998,1194.9112903225807,829.6083333333333,1475.524193548387,3217.9999999999995,1435.879032258064,1228.3951612903224,1616.1499999999999,1581.467741935484,1653.7416666666663,1568.225806451613,1552.007560483871,70,"45.1759510562472, 5.737530299096987"
182,60,f03f0c01-f7e9-4176-a814-195475ac4f88,1914680,4223142,182,"Avenue Marcelin Berthelot",357,"simple droit",Inconnue,281,"A valider",1407.483870967742,1411.339285714286,1506.7419354838707,1387.45,1389.4596774193549,1877.0648148148148,1146.717741935484,818.3145161290322,157.70833333333334,139.70967741935488,157.33333333333331,208.9274193548387,967.354217158787,71,"45.17568537462113, 5.73185048853396"
183,62,3e0f436c-82ae-4997-9963-6e6b0f36aaa1,1914694,4223213,183,"Rue Ponsard ",279,"simple droit",Inconnue,334,"A valider",815.0322580645162,828.3392857142857,854.4435483870967,808.5666666666668,823.0000000000001,984.2777777777777,640.6854838709678,517.8145161290323,835.8333333333335,820.7903225806449,913.0583333333333,857.1209677419354,808.2468744666326,72,"45.17632148615954, 5.732052972582479"
131,66,57ed1958-a88f-4306-b51f-763e8af53505,1914875,4223854,131,"Boulevard Clemenceau",65,"double droit etroit",Inconnue,27,"A valider",2130.0483870967737,2270.241071428571,2310.1209677419356,2242.908333333333,2282.6370967741937,4092.61111111111,2115.7500000000005,1792.274193548387,2222.6833333333334,2158.887096774194,1394.2083333333333,1769.7016129032259,2231.8392947815323,73,"45.18202373692329, 5.734623717518176"
151,67,e6f41c77-9888-48f4-a535-d9e71dce1667,1914917,4223683,151,"Perrot ",340,"double droit etroit",Inconnue,289,"A valider",5499.024193548388,5704.017857142858,6014.733870967742,5952.908333333334,5912.879032258064,8648.48148148148,5174.5241935483855,4540.217741935484,5795.633333333333,5680.564516129031,5850.633333333332,5550.096774193548,5860.309555100415,74,"45.18047272932958, 5.735084066332321"
202,70,987b99e5-5a43-4bcf-9138-0aaf954bc2a3,1914367,4223504,202,Déportés,199,"simple droit",Inconnue,70,"A valider",3.225806451612903,0,0,3.3333333333333335,13.709677419354838,2582.407407407408,95.16129032258064,118.54838709677419,20,9.677419354838708,38.333333333333336,8.870967741935484,241.10563520509763,75,"45.17902918977884, 5.728017269186152"
201,71,987b99e5-5a43-4bcf-9138-0aaf954bc2a3,1914375,4223514,201,Déportés,19,"simple droit",Inconnue,62,"A valider",3.225806451612903,0,0,3.3333333333333335,13.709677419354836,2582.4074074074074,95.16129032258064,118.5483870967742,20,9.677419354838708,38.333333333333336,8.870967741935484,241.10563520509757,76,"45.17911919686529, 5.72812347302879"
321,82,2cc42965-4209-4056-a661-79f0d4aaa418,1915853,4224565,321,"Rue Jules Flandrin",278,"double droit large",Inconnue,,"A valider",7220.354838709676,7509.758928571428,7548.185483870968,7347.450000000001,7112.43548387097,12425.592592592591,6480.596774193549,5812.967741935484,7472.166666666666,7387.370967741935,7434.316666666667,7004.467741935486,7562.971990562953,77,"45.188124190848335, 5.747371603951035"
161,56,e67a055a-b8d9-45b4-a6f1-7ee1a6617da1,1915150,4223079,161,"Avenue Jean Perrot",338,"double droit etroit","Bonne fiabilite. Utilisable pour les comptages",291,"Validation par comparaison avec comptage ponctuel",5516.887096774194,5776.767857142857,6058.854838709678,5743.583333333335,5631.516129032258,12635.88888888889,4914.693548387096,4322.387096774194,5815.074999999998,5918.056451612903,6342.100000000001,5898.556451612903,6214.530557689027,78,"45.174977599126784, 5.737789513943358"
351,72,7eae3886-c00b-47e2-8c06-8eb37cb5fffd,1915254,4224091,351,"Boulevard Clemenceau",240,"double droit etroit","Bonne fiabilite. Utilisable pour les comptages",33,"Validation par comparaison avec comptage ponctuel",4786.903225806451,4839.437500000001,5104.225806451613,5003.199999999999,5081.395161290324,7670.777777777775,4422.387096774193,3904.209677419355,5108.141666666665,4991.241935483871,5003.283333333334,4515.2661290322585,5035.872442502986,79,"45.18404807835216, 5.739546727722815"
352,73,7eae3886-c00b-47e2-8c06-8eb37cb5fffd,1915283,4224100,352,"Boulevard Clemenceau",59,"double droit etroit","Bonne fiabilite. Utilisable pour les comptages",35,"Validation par comparaison avec comptage ponctuel",6463.2258064516145,6762.383928571429,7147.9838709677415,6957.691666666666,6883.040322580645,8724.703703703704,6195.25806451613,5683.8387096774195,7111.858333333333,6988.653225806452,6937.191666666666,6316.83064516129,6847.72166200859,80,"45.18411514932807, 5.739919076154301"
1184,83,f4cdad3b-d481-4271-98b5-d053e1b5b8eb,1915451,4224650,1184,"Rue du 19 mars 1962",328,"triple droit","Bonne fiabilite. Utilisable pour les comptages",301,"Validation par comparaison avec comptage ponctuel",6955.693548387096,7457.428571428571,7549.0161290322585,7488.266666666665,7178.435483870968,8172.2870370370365,6500.572580645162,5768.677419354839,7448.833333333333,7369.088709677418,7340.299999999999,6965.685483870968,7182.85708027536,81,"45.189013311498286, 5.742299556343113"
