id,geo_point_2d,date_debut,date_fin,vp_critair,vp_horaires,vul_critair,vul_horaires,pl_critair,pl_horaires,autobus_autocars_critair,autobus_autocars_horaires,deux_rm_critair,deux_rm_horaires,url_arrete,url_site,geo_shape
TRONROUT0000000008029131,"45.20738147,5.68774364",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68774364,45.20738147],[5.68753776,45.20760536]]}"
TRONROUT0000000008029120,"45.2112531,5.68518596",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68518596,45.2112531],[5.68500727,45.21161867]]}"
TRONROUT0000000008031553,"45.20757946,5.68737847",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68737847,45.20757946],[5.68739543,45.20756104],[5.68761462,45.20732242],[5.68785739,45.20707061],[5.68814547,45.20680691],[5.68844148,45.20654932],[5.68915885,45.20599058]]}"
TRONROUT0000000008053566,"45.14982464,5.6965727",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.6965727,45.14982464],[5.69650581,45.1496785],[5.69627213,45.14918954],[5.69603925,45.14869065],[5.69585538,45.14831039],[5.69556801,45.14771101],[5.69534814,45.14724423],[5.69515965,45.14684697]]}"
TRONROUT0000000008055757,"45.13937561,5.69164991",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69164991,45.13937561],[5.6917435,45.13957426]]}"
TRONROUT0000000008057803,"45.13901691,5.69131949",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69131949,45.13901691],[5.69111411,45.1384795],[5.6909886,45.13814648],[5.69083252,45.13768087],[5.69072377,45.13732582],[5.69063919,45.13694406],[5.69049206,45.13632057],[5.6904052,45.13586499],[5.69032366,45.13538766],[5.69020947,45.13481382],[5.69011125,45.13422789],[5.69004092,45.13379804],[5.69000786,45.13334927],[5.68999467,45.13302255],[5.68998297,45.13262102]]}"
TRONROUT0000000008057810,"45.12632106,5.69075762",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69075762,45.12632106],[5.69078748,45.12638611],[5.69081581,45.12644579]]}"
TRONROUT0000000008029132,"45.21121638,5.68536391",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68536391,45.21121638],[5.68525507,45.21144424]]}"
TRONROUT0000000008029127,"45.21108081,5.68526944",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68526944,45.21108081],[5.68536435,45.21088122]]}"
TRONROUT0000000008029134,"45.20769213,5.68745145",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68745145,45.20769213],[5.68747455,45.20766905],[5.68749159,45.20765242],[5.6875208,45.20762379],[5.68753776,45.20760536]]}"
TRONROUT0000000008043168,"45.18077197,5.70252756",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70252756,45.18077197],[5.70251089,45.18037505],[5.70250743,45.18011927],[5.70250113,45.18006807],[5.70243576,45.17940205],[5.70241471,45.17875659],[5.70241262,45.17858186],[5.70239939,45.17838757],[5.70239543,45.17830568],[5.70239075,45.17826165],[5.70237473,45.17800977],[5.70235631,45.17776066],[5.70233302,45.17746391],[5.7023145,45.17723912],[5.70230108,45.17698809],[5.70227797,45.17669494]]}"
TRONROUT0000000008045648,"45.16653874,5.70171513",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70171513,45.16653874],[5.70173605,45.16704997],[5.7017613,45.1675719],[5.70176582,45.16769162],[5.70177256,45.16785723]]}"
TRONROUT0000000008045732,"45.16924568,5.70195437",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70195437,45.16924568],[5.70194938,45.16911607],[5.70191443,45.16844661],[5.70191321,45.16842142],[5.70190004,45.16809649]]}"
TRONROUT0000000008048473,"45.15876501,5.7013607",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.7013607,45.15876501],[5.7013305,45.15869367],[5.70131753,45.15866245],[5.70130864,45.15863654],[5.70130277,45.15862046],[5.70129133,45.15859461],[5.70127516,45.15854996],[5.70119706,45.1584095]]}"
TRONROUT0000000008048640,"45.15730251,5.70029291",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70029291,45.15730251],[5.70040701,45.15745021],[5.7004697,45.15753518],[5.70061562,45.15773526],[5.70066345,45.15780257],[5.70072227,45.15788674]]}"
TRONROUT0000000008051249,"45.14985074,5.69646192",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69646192,45.14985074],[5.69663853,45.15021225]]}"
TRONROUT0000000008057723,"45.13262102,5.68998297",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68998297,45.13262102],[5.69000658,45.13234477],[5.69006542,45.13195415],[5.69015061,45.13152956],[5.69025033,45.13116858],[5.69035968,45.13082269],[5.69044654,45.1305386]]}"
TRONROUT0000000008057808,"45.12658922,5.69073363",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69073363,45.12658922],[5.69067901,45.12643287]]}"
TRONROUT0000000008059871,"45.12602444,5.69050535",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69050535,45.12602444],[5.69036398,45.12573145],[5.69032492,45.12566031]]}"
TRONROUT0000000008059739,"45.12469277,5.68991183",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68991183,45.12469277],[5.68999852,45.12485465],[5.6902225,45.12525106],[5.69044025,45.12565032],[5.6905818,45.12594692]]}"
TRONROUT0000000334017051,"45.1305386,5.69044654",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69044654,45.1305386],[5.69046441,45.13048682],[5.69057873,45.13011198],[5.69073833,45.12964685],[5.69086057,45.12919884],[5.69092785,45.12890442],[5.69098455,45.12854899],[5.6909957,45.12835772]]}"
TRONROUT0000000352110915,"45.21108081,5.68526944",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68526944,45.21108081],[5.68522425,45.21117469]]}"
TRONROUT0000000008029126,"45.21295424,5.68439217",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68439217,45.21295424],[5.68442069,45.21291121],[5.68446117,45.21285168],[5.68452914,45.21275454]]}"
TRONROUT0000000008029143,"45.21295424,5.68439217",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68439217,45.21295424],[5.68427459,45.21310662]]}"
TRONROUT0000000008029180,"45.21820346,5.67585669",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67585669,45.21820346],[5.67635877,45.21785447],[5.67681886,45.21756055],[5.67724568,45.21731698],[5.67771882,45.21705607],[5.67823092,45.21678342],[5.67887805,45.21645617],[5.67990908,45.21594763],[5.68001242,45.2158965],[5.68001611,45.21589371],[5.68007839,45.21586339],[5.68008339,45.21586146],[5.68009086,45.21585768],[5.68013943,45.21583399],[5.6801444,45.21583117],[5.68156645,45.21513124],[5.68206124,45.21487069],[5.68247054,45.21463473],[5.6825423,45.21458976],[5.6826265,45.21453818],[5.68268698,45.21449709]]}"
TRONROUT0000000008034418,"45.19439702,5.70289682",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70289682,45.19439702],[5.70286806,45.1945662],[5.70281605,45.19483414],[5.70272712,45.19515522],[5.70262199,45.19545778],[5.70247972,45.19580899],[5.70231524,45.19614903],[5.70223975,45.19627429],[5.70209449,45.19651115],[5.70194602,45.19673457],[5.70178589,45.19695377],[5.701575,45.19720393],[5.70106838,45.19771532],[5.70079507,45.19796608],[5.70040808,45.19826375],[5.69995277,45.1985982],[5.6994514,45.19895539],[5.69840472,45.19968343],[5.69508736,45.2019997],[5.6921742,45.20403494],[5.68981747,45.20566749],[5.68945632,45.20592215],[5.68927197,45.20606353],[5.68856075,45.20661762],[5.68826592,45.20687338],[5.68798395,45.20713153],[5.68774364,45.20738147]]}"
TRONROUT0000000008037539,"45.18501878,5.70264909",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70264909,45.18501878],[5.70265417,45.18517632],[5.7027159,45.18739835],[5.70271916,45.18759738]]}"
TRONROUT0000000008040568,"45.18415933,5.70246097",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70246097,45.18415933],[5.70242629,45.18254838],[5.70242431,45.18245473],[5.70238337,45.18095114],[5.70235799,45.18037425]]}"
TRONROUT0000000008045727,"45.17669494,5.70227797",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70227797,45.17669494],[5.70225935,45.17636294],[5.70223819,45.17589947],[5.70221992,45.17544313],[5.70219945,45.17491478],[5.70217532,45.1742847],[5.70216253,45.17383634],[5.7021408,45.1733873],[5.70211415,45.17283657],[5.70209162,45.17216051],[5.70206637,45.17148091],[5.70202428,45.17079541],[5.70199939,45.17033383],[5.70197837,45.16987305],[5.70196747,45.16954267],[5.70195437,45.16924568]]}"
TRONROUT0000000008048569,"45.15788674,5.70072227",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70072227,45.15788674],[5.70076089,45.15794797],[5.70091045,45.15817048],[5.70099709,45.15832965],[5.70110562,45.15851983],[5.70116267,45.15864638],[5.70120474,45.15875257],[5.70123761,45.15882655],[5.70127393,45.15891937],[5.70134267,45.15912943],[5.70140057,45.15935236],[5.70142497,45.15954096],[5.70143742,45.15969292],[5.70144563,45.15978372],[5.70146905,45.16003091],[5.70148003,45.16033696],[5.70148471,45.16074948],[5.70148784,45.16081427]]}"
TRONROUT0000000008051190,"45.15694545,5.70015595",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70015595,45.15694545],[5.70010694,45.15687997],[5.70000222,45.15674196],[5.69988848,45.15657533],[5.69979941,45.15644505],[5.69970185,45.15629696],[5.69958509,45.15609437],[5.69947659,45.15587807],[5.69925963,45.15544636],[5.69910315,45.15513302],[5.69895583,45.15482486],[5.69884927,45.15459589],[5.69874025,45.15436879],[5.69859294,45.15406063],[5.69840313,45.15366341],[5.69828477,45.15342752],[5.69809028,45.15301239]]}"
TRONROUT0000000008057720,"45.12860343,5.69115517",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69115517,45.12860343],[5.69115436,45.12863949],[5.69108977,45.1289897],[5.69100779,45.12932232],[5.69088879,45.12970539],[5.69075981,45.13011932],[5.69062312,45.13053164],[5.690489,45.13097093],[5.69038242,45.13137441],[5.69029931,45.13176291],[5.69024484,45.13211199],[5.69024224,45.13213728]]}"
TRONROUT0000000008057806,"45.12643287,5.69067901",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69067901,45.12643287],[5.69066426,45.12639089],[5.69052829,45.12607794],[5.69050535,45.12602444]]}"
TRONROUT0000000008059740,"45.12594692,5.6905818",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.6905818,45.12594692],[5.69073052,45.12626045],[5.69075762,45.12632106]]}"
TRONROUT0000000008059868,"45.12478932,5.68983121",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68983121,45.12478932],[5.68974267,45.1246419]]}"
TRONROUT0000000008059869,"45.1246419,5.68974267",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68974267,45.1246419],[5.68967361,45.12452915],[5.68946912,45.1241674],[5.68935978,45.12398445],[5.68922561,45.12376155],[5.68913852,45.1236177],[5.6890347,45.12344363],[5.68883426,45.12313944]]}"
TRONROUT0000000008029133,"45.21281299,5.6843089",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.6843089,45.21281299],[5.68420938,45.21294332],[5.6841302,45.21304613]]}"
TRONROUT0000000008029138,"45.21235396,5.68477754",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68477754,45.21235396],[5.68477161,45.21236311],[5.68472669,45.21243627],[5.68462881,45.21260079],[5.68456813,45.21269054],[5.68452914,45.21275454]]}"
TRONROUT0000000008029210,"45.21310662,5.68427459",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68427459,45.21310662],[5.68402768,45.21337924],[5.68370918,45.21370042],[5.68354066,45.21385403],[5.68318143,45.21415006],[5.68293752,45.2143262],[5.68268698,45.21449709]]}"
TRONROUT0000000008048633,"45.1584095,5.70119706",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70119706,45.1584095],[5.7010554,45.15816607],[5.70080208,45.15779922],[5.70078165,45.15777178],[5.70060583,45.15753278],[5.70053079,45.15742919],[5.7003941,45.15726222]]}"
TRONROUT0000000008051192,"45.1521556,5.69756888",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69756888,45.1521556],[5.69762268,45.15226781],[5.6977468,45.1525441],[5.6979154,45.1528977],[5.69804697,45.1531702],[5.69818153,45.15345164],[5.698305,45.15371443],[5.69843667,45.15398873],[5.6985658,45.1542631],[5.6986554,45.15445734],[5.69878002,45.15471739],[5.69886397,45.15490006]]}"
TRONROUT0000000008051193,"45.15490006,5.69886397",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69886397,45.15490006],[5.69898158,45.15514677],[5.699098,45.15539531],[5.69921162,45.15563852],[5.69934094,45.15589036],[5.6994537,45.15608944],[5.69952825,45.15620926],[5.69959167,45.15630953],[5.69973898,45.15653841],[5.69991015,45.15678653],[5.70008377,45.15703279],[5.70015842,45.15712828]]}"
TRONROUT0000000008051246,"45.15301239,5.69809028",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69809028,45.15301239],[5.69791012,45.15263025],[5.69773622,45.15227228],[5.69756482,45.15191334],[5.69739868,45.15155789],[5.6972314,45.15120516],[5.69709971,45.15092996],[5.69700481,45.15073134],[5.69678615,45.15026364],[5.69674554,45.15018714]]}"
TRONROUT0000000008051248,"45.15021225,5.69663853",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69663853,45.15021225],[5.69667116,45.15028174],[5.69686095,45.15067896],[5.69697697,45.15091941],[5.69728286,45.15155889],[5.69746285,45.15193743],[5.69756888,45.1521556]]}"
TRONROUT0000000008053564,"45.14310623,5.69340951",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69340951,45.14310623],[5.69351747,45.14333877],[5.69374226,45.14380272],[5.69397327,45.14428995],[5.69424825,45.14487072],[5.69448544,45.14538032],[5.69463492,45.14573438],[5.69477702,45.14604087],[5.69497418,45.14645954],[5.69515965,45.14684697]]}"
TRONROUT0000000008055752,"45.13938478,5.69149378",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69149378,45.13938478],[5.6914248,45.13924771],[5.69133682,45.13905973],[5.69131949,45.13901691]]}"
TRONROUT0000000008057721,"45.12644579,5.69081581",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69081581,45.12644579],[5.69083012,45.12647878],[5.69086988,45.12656431],[5.69095276,45.12680556],[5.69096454,45.12683861],[5.6910595,45.12719849],[5.69112468,45.12752125],[5.69115678,45.12781778],[5.69117296,45.12828587],[5.69115517,45.12860343]]}"
TRONROUT0000000246902395,"45.12313944,5.68883426",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68883426,45.12313944],[5.6886803,45.12290171],[5.68839773,45.12245085],[5.68810097,45.12199583],[5.68778227,45.12150801],[5.6875242,45.12108989],[5.68730508,45.12076724],[5.68703566,45.1203512],[5.68682145,45.12002482],[5.68607925,45.11887961]]}"
TRONROUT0000000008029121,"45.21281299,5.6843089",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.6843089,45.21281299],[5.68449148,45.21255454],[5.68451851,45.21250704],[5.68462469,45.2123297]]}"
TRONROUT0000000008040565,"45.18077197,5.70252756",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70252756,45.18077197],[5.70253509,45.18095378],[5.7025759,45.18245466],[5.70257916,45.18254828],[5.70264909,45.18501878]]}"
TRONROUT0000000008043169,"45.17036217,5.70187085",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70187085,45.17036217],[5.70188401,45.1706078],[5.70189262,45.17094365],[5.70191285,45.17128281],[5.70194367,45.17173524],[5.70195798,45.17218897],[5.70197618,45.17259125],[5.70199603,45.17326467],[5.70201996,45.17381186],[5.70205718,45.17452811],[5.7020761,45.17499795],[5.7020917,45.17529398],[5.70210748,45.17583056],[5.70212856,45.1762661],[5.70216012,45.17683924],[5.70219097,45.17718716]]}"
TRONROUT0000000008048468,"45.15983925,5.70157056",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.70157056,45.15983925],[5.70156513,45.15970064],[5.70155993,45.15964581],[5.70155535,45.15957745],[5.70154053,45.15945528],[5.70153362,45.15939148],[5.7014872,45.1591953],[5.7014262,45.1589346],[5.7013607,45.15876501]]}"
TRONROUT0000000008055755,"45.1395906,5.69158899",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.69158899,45.1395906],[5.69150924,45.13941504],[5.69149378,45.13938478]]}"
TRONROUT0000000008055759,"45.13957426,5.6917435",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.6917435,45.13957426],[5.69182566,45.13974706],[5.69201506,45.14016412],[5.69221537,45.14059624],[5.69240484,45.14098807],[5.69264177,45.14149318],[5.69289029,45.14200071],[5.69310454,45.14245772],[5.69330431,45.14287813],[5.69340951,45.14310623]]}"
TRONROUT0000000246902396,"45.11682863,5.68493983",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68493983,45.11682863],[5.68537639,45.11754606],[5.68565905,45.1179735],[5.68589145,45.11833457],[5.68613222,45.11871076],[5.68641959,45.11912998],[5.68669119,45.11953876],[5.68698725,45.11995326],[5.68728875,45.12037483],[5.68751519,45.120691]]}"
TRONROUT0000000352110521,"45.21161867,5.68500727",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68500727,45.21161867],[5.68475337,45.21211669],[5.68468631,45.21223272]]}"
TRONROUT0000000352110712,"45.21840833,5.67527758",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.67527758,45.21840833],[5.67583364,45.21804184],[5.67632818,45.21772187],[5.67679199,45.21745218],[5.67730094,45.217167],[5.67784893,45.21687186],[5.67854693,45.21651547],[5.67976177,45.21590612],[5.67977178,45.21590228],[5.6797879,45.21589288],[5.67982905,45.21587387],[5.67983401,45.21587105],[5.67983898,45.21586823],[5.67986142,45.21585778],[5.67989875,45.21583887],[5.67990995,45.21583319],[5.67999959,45.2157887],[5.68001325,45.21578116],[5.68142617,45.21507694],[5.68195189,45.21479674],[5.68221594,45.21464174]]}"
TRONROUT0000000352110913,"45.2110714,5.68543596",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68543596,45.2110714],[5.68539306,45.21115982]]}"
TRONROUT0000000008029122,"45.21088122,5.68536435",2019-05-02,,,,,,,,,,,,https://www.mobilites-m.fr/pdf/arrete_ZFE_VUL_PL.pdf,https://www.grenoblealpesmetropole.fr/831-la-zfe.htm,"{""type"":""LineString"",""coordinates"":[[5.68536435,45.21088122],[5.68571957,45.21015823],[5.68605925,45.20948336],[5.68642383,45.20884934],[5.68656344,45.20862525],[5.68675756,45.20834219],[5.68694898,45.20808261],[5.68728246,45.20767637]]}"
